house_type_id,bedroom_count,bathroom_count,rent_amount,publisher_identity,rent_duration,identity,City_geo,State_geo,Postcode_geo,geometry,year
Apartment,1.0,1.0,600.0,0,5.8267148014440435,0.0,Los Angeles,California,90018,POINT (-118.30653925 34.02462598),2020
Apartment,1.0,1.0,1500.0,0,5.8267148014440435,0.0,Seattle,Washington,98105,POINT (-122.31799705 47.6596272),2019
Apartment,1.0,1.0,65.0,0,5.8267148014440435,0.0,Seattle,Washington,98175,POINT (-122.32229614 47.70803452),2019
Townhouse,1.0,1.0,1250.0,0,5.8267148014440435,0.0,Redmond,Washington,98052,POINT (-122.11935368 47.68364545),2019
Apartment,1.0,1.0,2300.0,0,5.8267148014440435,0.0,New York,New York,10001,POINT (-73.9937283 40.7482951),2019
Apartment,1.0,1.0,0.0,0,5.8267148014440435,0.0,New York,New York,10019,POINT (-73.98476143000001 40.76683918),2019
Apartment,1.0,1.0,3115.0,0,5.8267148014440435,0.0,New York,New York,10019,POINT (-73.98476143000001 40.76683918),2019
Apartment,1.0,1.0,3645.0,0,5.8267148014440435,0.0,New York,New York,10019,POINT (-73.98506162 40.7668238),2020
Apartment,1.0,1.0,1750.0,0,5.8267148014440435,0.0,Seattle,Washington,98105,POINT (-122.315746 47.6625162),2019
Apartment,1.0,1.0,1700.0,0,5.8267148014440435,0.0,Seattle,Washington,98105,POINT (-122.315746 47.6625162),2020
Townhouse,1.0,1.0,850.0,0,5.8267148014440435,0.0,Seattle,Washington,98103,POINT (-122.346417 47.6588564),2019
Apartment,1.0,1.0,900.0,0,5.8267148014440435,0.0,Sterling,Virginia,20166,POINT (-77.533052 38.936268),2019
Apartment,1.0,1.0,1950.0,0,5.8267148014440435,0.0,Los Angeles,California,90007,POINT (-118.2842462 34.0320955),2019
Apartment,3.0,1.0,1300.0,0,5.8267148014440435,0.0,New York,New York,10025,POINT (-73.9658493 40.7987854),2020
Apartment,1.0,1.0,55.0,0,5.8267148014440435,0.0,Seattle,Washington,98105,POINT (-122.318524 47.657006),2019
Apartment,1.0,1.0,960.0,0,5.8267148014440435,0.0,Seattle,Washington,98105,POINT (-122.3211341 47.6585644),2020
Apartment,2.0,2.0,1550.0,0,5.8267148014440435,0.0,New York,New York,10019,POINT (-73.9840497 40.7645034),2019
Apartment,1.0,1.0,2222.0,0,5.8267148014440435,0.0,Seattle,Washington,98101-2017,POINT (-122.3430225 47.6074005),2019
Townhouse,1.0,1.0,950.0,0,5.8267148014440435,0.0,Seattle,Washington,98103,POINT (-122.3464342 47.6588207),2020
Apartment,1.0,1.0,2000.0,0,5.8267148014440435,0.0,Seattle,Washington,98104,POINT (-122.32553097 47.61024507),2019
Townhouse,3.0,3.0,1000.0,0,5.8267148014440435,0.0,Seattle,Washington,98115,POINT (-122.3045998 47.692088),2019
Apartment,1.0,1.0,1200.0,0,5.8267148014440435,0.0,Los Angeles,California,90018,POINT (-118.3013635 34.0329223),2019
House,3.0,1.0,1000.0,0,5.8267148014440435,0.0,Berkeley,California,94702,POINT (-122.2957292 37.8805054),2020
Apartment,2.0,2.0,1195.0,0,5.8267148014440435,0.0,Jersey City,New Jersey,07310,POINT (-74.04678054 40.73481949),2019
Apartment,1.0,1.0,1650.0,0,5.8267148014440435,0.0,New York,New York,10019,POINT (-73.99240210000001 40.7703492),2019
Townhouse,3.0,2.5,3900.0,0,5.8267148014440435,0.0,Seattle,Washington,98107,POINT (-122.3816064 47.6738291),2019
Townhouse,2.0,1.5,60.0,0,5.8267148014440435,0.0,Miami,Florida,33024,POINT (-80.265991 26.019606),2019
Apartment,1.0,1.0,2446.0,0,5.8267148014440435,0.0,Jersey City,New Jersey,07310,POINT (-74.0343678 40.7293808),2019
Apartment,1.0,1.0,3328.0,0,5.8267148014440435,0.0,New York,New York,10019,POINT (-73.98615264999999 40.76217651),2019
House,1.0,1.0,1500.0,0,5.8267148014440435,0.0,Arcadia,California,91007,POINT (-118.06291078 34.1226463),2019
Apartment,1.0,1.0,1800.0,0,5.8267148014440435,0.0,Los Angeles,California,90010,POINT (-118.2910184 34.0613026),2019
Apartment,1.0,1.0,1500.0,0,5.8267148014440435,0.0,Orange,California,92868,POINT (-117.8894223 33.7876562),2019
Apartment,2.0,2.0,1132.0,0,5.8267148014440435,0.0,Jersey City,New Jersey,07302,POINT (-74.0404827 40.7271745),2019
House,1.0,1.0,1275.0,0,5.8267148014440435,0.0,Los Angeles,California,90007,POINT (-118.29010346 34.03604748),2019
Apartment,1.0,1.0,1275.0,0,5.8267148014440435,0.0,Los Angeles,California,90007,POINT (-118.2902322 34.0362253),2020
Townhouse,1.0,1.0,900.0,0,5.8267148014440435,0.0,Seattle,Washington,98103,POINT (-122.3461029 47.6994479),2020
Apartment,1.0,1.0,550.0,0,5.8267148014440435,0.0,Chino Hills,California,91709,POINT (-117.7325848 33.9898188),2019
House,2.0,2.0,2100.0,0,5.8267148014440435,0.0,Irvine,California,92602,POINT (-117.77385011 33.7250773),2019
Apartment,5.0,3.0,800.0,0,5.8267148014440435,0.0,Seattle,Washington,98105,POINT (-122.3143584 47.6639032),2019
Apartment,1.0,1.0,2100.0,0,5.8267148014440435,0.0,New York,New York,10018,POINT (-73.98828477000001 40.75169465),2019
Apartment,1.0,1.0,3596.0,0,5.8267148014440435,0.0,New York,New York,10018,POINT (-73.98825933000001 40.75169873),2019
Townhouse,1.0,1.0,1100.0,0,5.8267148014440435,0.0,Seattle,Washington,98103,POINT (-122.34040442 47.69808985),2019
House,5.0,3.0,950.0,0,5.8267148014440435,0.0,Kirkland,Washington,98034-7114,POINT (-122.158448 47.716868),2019
Apartment,1.0,1.0,11.0,0,5.8267148014440435,0.0,New York,New York,10024,POINT (-73.9712488 40.7830603),2019
Apartment,1.0,1.0,1.0,0,5.8267148014440435,0.0,New York,New York,10024,POINT (-73.9712488 40.7830603),2019
Apartment,1.0,1.0,11.0,0,5.8267148014440435,0.0,Los Angeles,California,90012,POINT (-118.2436849 34.0522342),2019
Apartment,1.0,1.0,1500.0,0,5.8267148014440435,0.0,Seattle,Washington,98109,POINT (-122.344834 47.6430522),2019
Townhouse,1.0,1.0,950.0,0,5.8267148014440435,0.0,Seattle,Washington,98164,POINT (-122.3320708 47.6062095),2019
Apartment,1.0,1.0,2330.0,0,5.8267148014440435,0.0,San Jose,California,95125,POINT (-121.87429 37.2782631),2020
Apartment,1.0,1.0,2330.0,0,5.8267148014440435,0.0,San Jose,California,95125,POINT (-121.87429 37.2782631),2020
House,1.0,1.0,700.0,0,5.8267148014440435,0.0,Shoreline,Washington,98133-6124,POINT (-122.3442869 47.7422631),2019
House,1.0,0.5,793.0,0,5.8267148014440435,0.0,Shoreline,Washington,98133-6124,POINT (-122.3442869 47.7422631),2019
Apartment,1.0,1.0,1350.0,0,5.8267148014440435,0.0,Seattle,Washington,98105-6286,POINT (-122.31249867 47.66717997),2019
Apartment,4.0,2.5,4000.0,0,5.8267148014440435,0.0,Arcadia,California,91006,POINT (-118.0254001 34.136515),2019
Apartment,1.0,1.0,55.0,0,5.8267148014440435,0.0,New York,New York,10013,POINT (-74.0009505 40.7158918),2019
Apartment,1.0,1.0,3553.0,0,5.8267148014440435,0.0,New York,New York,10018-4527,POINT (-74.00347960000001 40.7560744),2019
Apartment,2.0,2.0,1000.0,0,3.0,0.0,Bellevue,Washington,98007,POINT (-122.1411542 47.6107518),2020
Apartment,2.0,2.0,1830.0,0,5.8267148014440435,0.0,Seattle,Washington,98109,POINT (-122.3345691 47.6221903),2019
Apartment,1.0,1.0,1300.0,0,5.8267148014440435,0.0,Seattle,Washington,98121,POINT (-122.3466419 47.61784496),2019
Townhouse,4.0,2.5,660.0,0,5.8267148014440435,0.0,Milpitas,California,95035,POINT (-121.863106 37.423783),2020
Apartment,1.0,1.0,1300.0,0,5.8267148014440435,0.0,Bothell,Washington,98021,POINT (-122.21513066 47.78727224),2019
Townhouse,1.0,1.0,1200.0,0,5.8267148014440435,0.0,Bellevue,Washington,98007,POINT (-122.13053894 47.62273788),2019
Townhouse,3.0,3.5,1500.0,0,5.8267148014440435,0.0,Sunnyvale,California,95086,POINT (-122.015794 37.373049),2019
Apartment,1.0,1.0,2827.0,0,5.8267148014440435,0.0,New York,New York,11101,POINT (-73.93947230000001 40.7470603),2019
Apartment,2.0,2.0,60.0,0,5.8267148014440435,0.0,New York,New York,11101,POINT (-73.9362117 40.749101),2019
House,3.0,2.5,1500.0,0,5.8267148014440435,0.0,San Jose,California,95131,POINT (-121.87980408 37.37350858),2019
Townhouse,1.0,1.0,840.0,0,5.8267148014440435,0.0,Bellevue,Washington,98007,POINT (-122.1458746 47.6154708),2019
Apartment,1.0,1.0,1200.0,0,5.8267148014440435,0.0,Los Angeles,California,90018,POINT (-118.3013635 34.0329223),2019
Apartment,1.0,1.0,85.0,0,5.8267148014440435,0.0,New York,New York,10001,POINT (-73.9902115 40.7486596),2019
Apartment,1.0,1.0,1885.0,0,5.8267148014440435,0.0,New York,New York,10019,POINT (-73.98464709 40.76706083),2019
Apartment,1.0,1.0,4360.0,0,5.8267148014440435,0.0,New York,New York,10019,POINT (-73.98461387 40.7671987),2019
Apartment,2.0,1.0,3490.0,0,5.8267148014440435,0.0,New York,New York,10019,POINT (-73.98469402000001 40.76703646),2019
Apartment,2.0,2.0,5077.0,0,5.8267148014440435,0.0,New York,New York,10019,POINT (-73.98468755 40.7670408),2019
Apartment,1.0,1.0,2940.0,0,5.8267148014440435,0.0,New York,New York,10019,POINT (-73.98468415000001 40.76703168),2019
House,4.0,3.0,1000.0,0,5.8267148014440435,0.0,Kenmore,Washington,98028,POINT (-122.23688642 47.76809822),2020
Other,1.0,0.5,895.0,0,5.8267148014440435,0.0,Los Angeles,California,90007,POINT (-118.2884459 34.0275079),2020
House,5.0,3.0,895.0,0,5.8267148014440435,0.0,Los Angeles,California,90007,POINT (-118.2884459 34.0275079),2020
Townhouse,1.0,1.0,790.0,0,5.8267148014440435,0.0,Sandy Springs,Georgia,30327,POINT (-84.422364 33.909365),2020
Apartment,2.0,2.0,1130.0,0,5.8267148014440435,0.0,Los Angeles,California,90089-0871,POINT (-118.2798382 34.0227992),2020
Apartment,3.0,1.0,250.0,0,5.8267148014440435,0.0,New York,New York,10027,POINT (-73.9576325 40.816064),2019
Apartment,1.0,1.0,3200.0,0,5.8267148014440435,0.0,New York,New York,10001,POINT (-73.987476 40.749431),2019
Apartment,2.0,1.0,1176.0,0,5.8267148014440435,0.0,New York,New York,10115,POINT (-73.9563165 40.8198459),2020
House,1.0,1.0,1200.0,0,5.8267148014440435,0.0,Bellevue,Washington,98008,POINT (-122.1132465 47.6074625),2019
House,1.0,1.0,1300.0,0,5.8267148014440435,0.0,Bellevue,Washington,98008,POINT (-122.1132465 47.6074625),2019
Apartment,1.0,1.0,1100.0,0,5.8267148014440435,0.0,Irvine,California,92612,POINT (-117.8309367 33.6708618),2019
House,1.0,1.0,1150.0,0,5.8267148014440435,0.0,Los Angeles,California,90007,POINT (-118.296397 34.0202389),2020
Apartment,1.0,1.0,900.0,0,5.8267148014440435,0.0,Seattle,Washington,98102,POINT (-122.3274138 47.637854),2019
Apartment,1.0,1.0,2222.0,0,5.8267148014440435,0.0,Seattle,Washington,98158,POINT (-122.3088165 47.4502499),2019
Apartment,1.0,1.0,1500.0,0,5.8267148014440435,0.0,Los Angeles,California,90007,POINT (-118.2795673 34.0280602),2019
Apartment,2.0,1.0,1100.0,0,5.8267148014440435,0.0,San Jose,California,95129,POINT (-121.98411326 37.32063214),2019
Apartment,1.0,1.0,1900.0,0,5.8267148014440435,0.0,New York,New York,10024,POINT (-73.97371010000001 40.7911888),2020
Apartment,0.0,1.0,1585.0,0,5.8267148014440435,0.0,Seattle,Washington,98109,POINT (-122.34222567 47.62735319),2019
Apartment,2.0,1.0,1342.0,0,5.8267148014440435,0.0,Los Angeles,California,90007,POINT (-118.2869894 34.0276691),2019
Apartment,2.0,2.0,0.0,0,5.8267148014440435,0.0,Seattle,Washington,98101,POINT (-122.3334478 47.6158467),2020
Apartment,1.0,1.5,1550.0,0,5.8267148014440435,0.0,Boston,Massachusetts,02134,POINT (-71.1379353 42.3541397),2020
Apartment,2.0,1.0,1300.0,0,5.8267148014440435,0.0,New York,New York,10025,POINT (-73.96589950000001 40.8019884),2020
Townhouse,1.0,1.0,1200.0,0,5.8267148014440435,0.0,Seattle,Washington,98107,POINT (-122.377876 47.670605),2020
Apartment,1.0,1.0,2100.0,0,5.8267148014440435,0.0,New York,New York,10107,POINT (-73.98461469 40.7669818),2019
Apartment,2.0,2.0,1190.0,0,5.8267148014440435,0.0,Los Angeles,California,90089-0871,POINT (-118.2798382 34.0227992),2020
Apartment,1.0,1.0,3100.0,0,5.8267148014440435,0.0,New York,New York,10107,POINT (-73.98465745999999 40.76695013),2019
Apartment,1.0,1.0,2216.0,0,5.8267148014440435,0.0,Sunnyvale,California,94086-6406,POINT (-122.024742 37.3762427),2019
House,2.0,3.0,2850.0,0,5.8267148014440435,0.0,Alhambra,California,91801,POINT (-118.1342818 34.09380823),2019
House,2.0,3.0,2850.0,0,5.8267148014440435,0.0,Alhambra,California,91801,POINT (-118.1330058 34.0931667),2019
House,1.0,1.0,1000.0,0,5.8267148014440435,0.0,Bellevue,Washington,98008,POINT (-122.123985 47.605737),2019
House,4.0,3.0,3400.0,0,5.8267148014440435,0.0,New York,New York,11366,POINT (-73.807153 40.724935),2019
Apartment,2.0,1.0,1976.0,0,5.8267148014440435,0.0,New York,New York,10027,POINT (-73.961799 40.8043468),2019
Apartment,1.0,1.0,2470.0,0,5.8267148014440435,0.0,Cambridge,Massachusetts,02141,POINT (-71.087738 42.3705215),2019
Townhouse,1.0,0.0,700.0,0,5.8267148014440435,0.0,Bellevue,Washington,98007,POINT (-122.15111467 47.61656334),2019
House,1.0,1.0,1150.0,0,5.8267148014440435,0.0,Mount Vernon,New York,10552,POINT (-73.83120614000001 40.93081329),2020
Townhouse,1.0,1.0,900.0,0,5.8267148014440435,0.0,Bellevue,Washington,98007,POINT (-122.15141935 47.61662491),2020
Apartment,1.0,1.0,1800.0,0,5.8267148014440435,0.0,Los Angeles,California,90064-1508,POINT (-118.4446788 34.0424296),2019
Apartment,2.0,2.0,1760.0,0,5.8267148014440435,0.0,New York,New York,10036,POINT (-73.99976349000001 40.76072693),2019
Townhouse,1.0,0.5,650.0,0,5.8267148014440435,0.0,Lynnwood,Washington,98012-7134,POINT (-122.2396883 47.823627),2019
Apartment,1.0,1.0,2300.0,0,5.8267148014440435,0.0,Los Angeles,California,90089-0871,POINT (-118.27978775 34.02275234),2020
Other,5.0,3.0,4295.0,0,5.8267148014440435,0.0,Seattle,Washington,98105,POINT (-122.3176815 47.664515),2019
Other,1.0,0.5,800.0,0,5.8267148014440435,0.0,New Haven,Connecticut,06511,POINT (-72.93420399999999 41.304142),2020
Other,1.0,0.5,800.0,0,5.8267148014440435,0.0,New Haven,Connecticut,06511,POINT (-72.934201 41.304141),2020
Apartment,1.0,1.0,1525.0,0,5.8267148014440435,0.0,New York,New York,10107,POINT (-73.98465478 40.76698304),2019
Apartment,1.0,1.0,2525.0,0,5.8267148014440435,0.0,New York,New York,10023,POINT (-73.98280013 40.76779158),2020
Apartment,1.0,1.0,2150.0,0,5.8267148014440435,0.0,New York,New York,10107,POINT (-73.9846501 40.76699234),2019
Townhouse,2.0,2.0,4188.0,0,5.8267148014440435,0.0,Irvine,California,92603,POINT (-117.7788515 33.6504393),2019
House,1.0,1.0,1000.0,0,5.8267148014440435,0.0,Redmond,Washington,98052,POINT (-122.1228 47.686584),2020
House,4.0,3.5,3800.0,0,5.8267148014440435,0.0,Redmond,Washington,98052,POINT (-122.11187231 47.68536601),2020
House,1.0,1.0,700.0,0,5.8267148014440435,0.0,Shoreline,Washington,98133,POINT (-122.34828355 47.749248),2019
Apartment,2.0,2.0,2400.0,0,5.8267148014440435,0.0,Seattle,Washington,98109,POINT (-122.3414514 47.6337511),2019
Townhouse,3.0,3.0,950.0,0,5.8267148014440435,0.0,Bellevue,Washington,98008,POINT (-122.1221335 47.6243751),2019
Apartment,1.0,1.0,1080.0,0,5.8267148014440435,0.0,Seattle,Washington,98125,POINT (-122.30203605 47.70575452),2019
Apartment,1.0,1.0,111.0,0,5.8267148014440435,0.0,Seattle,Washington,98125,POINT (-122.30177448 47.70559408),2019
Apartment,3.0,2.0,1730.0,0,5.8267148014440435,0.0,Goleta,California,93117,POINT (-119.8494709 34.4340486),2020
Apartment,1.0,1.0,2250.0,0,5.8267148014440435,0.0,Union City,California,94587,POINT (-122.01593737 37.59034568),2019
House,1.0,1.0,1050.0,0,5.8267148014440435,0.0,Kirkland,Washington,98034,POINT (-122.226605 47.7129995),2019
House,3.0,2.5,850.0,0,5.8267148014440435,0.0,Bellevue,Washington,98056,POINT (-122.17019852 47.53011869),2019
Apartment,2.0,2.0,2200.0,0,5.8267148014440435,0.0,Bellevue,Washington,98004,POINT (-122.2012532 47.6395077),2019
Apartment,1.0,1.0,1300.0,0,5.8267148014440435,0.0,New York,New York,11101,POINT (-73.93947230000001 40.7470603),2019
Apartment,1.0,1.0,2800.0,0,5.8267148014440435,0.0,New York,New York,10036,POINT (-73.99805573 40.76126623),2019
Apartment,1.0,1.0,1600.0,0,5.8267148014440435,0.0,New York,New York,10019,POINT (-73.9856872 40.7619828),2020
Apartment,2.0,2.0,1800.0,0,5.8267148014440435,0.0,Irvine,California,92614,POINT (-117.838751 33.6739894),2019
Apartment,2.0,2.0,650.0,0,5.8267148014440435,0.0,Irvine,California,92612,POINT (-117.8479387 33.6684746),2020
Apartment,2.0,2.0,900.0,0,5.8267148014440435,0.0,Seattle,Washington,98015,POINT (-122.3172623 47.6782643),2019
Apartment,2.0,2.0,1494.0,0,5.8267148014440435,0.0,New York,New York,11101,POINT (-73.94250393999999 40.7486242),2019
Apartment,2.0,2.0,2080.0,0,5.8267148014440435,0.0,New York,New York,100,POINT (-73.99054289999999 40.7730209),2019
Apartment,2.0,2.0,1675.0,0,12.0,0.0,Seattle,Washington,98109,POINT (-122.3441287 47.6294626),2020
Apartment,1.0,1.0,2300.0,0,5.8267148014440435,0.0,New York,New York,10019,POINT (-73.98471642 40.76699702),2019
Apartment,1.0,1.0,2965.0,0,5.8267148014440435,0.0,New York,New York,10019,POINT (-73.98470199 40.76701192),2019
Apartment,1.0,1.0,1200.0,0,5.8267148014440435,0.0,Los Angeles,California,91367,POINT (-118.629738 34.1758267),2019
Apartment,2.0,2.0,1300.0,0,5.8267148014440435,0.0,Pasadena,California,91107,POINT (-118.08143077 34.14914543),2020
House,1.0,1.0,895.0,0,5.8267148014440435,0.0,Los Angeles,California,90007,POINT (-118.292334 34.01989),2020
Apartment,2.0,2.0,1400.0,0,5.8267148014440435,0.0,New York,New York,11101,POINT (-73.9423707 40.7477419),2019
Apartment,1.0,1.0,3400.0,0,5.8267148014440435,0.0,New York,New York,10018,POINT (-73.98828001 40.75172469),2020
Apartment,1.0,1.0,1400.0,0,5.8267148014440435,0.0,Seattle,Washington,98105,POINT (-122.3122436 47.6679563),2019
Apartment,1.0,1.0,2000.0,0,5.8267148014440435,0.0,New York,New York,10019,POINT (-73.98380376999999 40.76406074),2019
Townhouse,3.0,2.0,4350.0,0,5.8267148014440435,0.0,Seattle,Washington,98102,POINT (-122.3249843 47.6403755),2019
Apartment,3.0,2.0,1150.0,0,5.8267148014440435,0.0,Jersey City,New Jersey,07310,POINT (-74.03267288000001 40.72747527),2019
Other,1.0,1.0,400.0,0,5.8267148014440435,0.0,Los Angeles,California,90006-5010,POINT (-118.283648 34.039832),2019
Apartment,2.0,2.0,1577.0,0,5.8267148014440435,0.0,New York,New York,11101,POINT (-73.93891388 40.74834806),2019
House,3.0,1.0,900.0,0,5.8267148014440435,0.0,Bellevue,Washington,98004,POINT (-122.2070047 47.6251118),2020
House,1.0,1.0,1000.0,0,5.8267148014440435,0.0,Bellevue,Washington,98008,POINT (-122.11310969 47.6073688),2019
Apartment,1.0,1.0,1900.0,0,5.8267148014440435,0.0,Seattle,Washington,98109-5210,POINT (-122.3336935 47.6265505),2019
Apartment,2.0,1.0,1100.0,0,5.8267148014440435,0.0,Boston,Massachusetts,02115,POINT (-71.089538 42.344268),2020
House,3.0,2.5,1000.0,0,5.8267148014440435,0.0,San Jose,California,95139,POINT (-121.7729034 37.2273473),2019
Apartment,2.0,2.0,40.0,0,5.8267148014440435,0.0,New York,New York,11201,POINT (-73.9847946 40.6920217),2019
Apartment,2.0,2.0,2300.0,0,5.8267148014440435,0.0,New York,New York,10018,POINT (-73.99643697 40.75845623),2019
Apartment,1.0,1.0,1600.0,0,5.8267148014440435,0.0,Seattle,Washington,98121,POINT (-122.3489268 47.6128562),2019
Apartment,1.0,1.0,1500.0,0,5.8267148014440435,0.0,Seattle,Washington,98121,POINT (-122.3489268 47.6128562),2019
Apartment,1.0,1.0,0.0,0,5.8267148014440435,0.0,Seattle,Washington,98109,POINT (-122.33136 47.623816),2019
Apartment,1.0,1.0,1000.0,0,5.8267148014440435,0.0,Seattle,Washington,98109,POINT (-122.33136 47.623816),2019
Apartment,1.0,1.0,50.0,0,5.8267148014440435,0.0,New York,New York,10000,POINT (-74.0059413 40.7127837),2019
Apartment,1.0,1.0,2700.0,0,5.8267148014440435,0.0,New York,New York,10018,POINT (-73.98828142000001 40.75170761),2019
Apartment,1.0,1.0,1490.0,0,5.8267148014440435,0.0,New York,New York,10018,POINT (-73.98832994 40.75175036),2019
Apartment,1.0,1.0,4360.0,0,5.8267148014440435,0.0,New York,New York,10018,POINT (-73.98828415 40.75172902),2019
Apartment,1.0,1.0,3120.0,0,5.8267148014440435,0.0,New York,New York,10018,POINT (-73.9883272 40.75175068),2019
Apartment,9.0,3.0,950.0,0,5.8267148014440435,0.0,Seattle,Washington,98105,POINT (-122.3138936 47.6671425),2019
Other,1.0,0.5,1278.0,0,5.8267148014440435,0.0,Los Angeles,California,90007,POINT (-118.29617486 34.01864535),2019
House,3.0,1.0,2300.0,0,5.8267148014440435,0.0,la verne,California,91773,POINT (-117.76950292 34.09990181),2020
Apartment,1.0,1.0,1519.0,0,5.8267148014440435,0.0,Seattle,Washington,98105,POINT (-122.3162289 47.6628805),2019
Apartment,1.0,1.0,2700.0,0,5.8267148014440435,0.0,New York,New York,11101,POINT (-73.94974134 40.74651254),2020
Townhouse,2.0,1.0,1015.0,0,5.8267148014440435,0.0,Seattle,Washington,98115,POINT (-122.25917069 47.67322495),2020
Apartment,2.0,1.0,700.0,0,5.8267148014440435,0.0,Kirkland,Washington,98034-7114,POINT (-122.17559468 47.73462231),2019
House,1.0,1.0,1180.0,0,5.8267148014440435,0.0,Pasadena,California,91106,POINT (-118.117464 34.14859),2019
Apartment,2.0,1.5,2580.0,0,5.8267148014440435,0.0,New York,New York,10001,POINT (-73.99663870000001 40.754601),2019
House,1.0,1.0,1020.0,0,5.8267148014440435,0.0,Los Angeles,California,90007,POINT (-118.29800415 34.02055359),2020
Apartment,1.0,1.0,1499.0,0,5.8267148014440435,0.0,Los Angeles,California,90292,POINT (-118.4399037 33.9876927),2019
Apartment,1.0,1.0,1465.0,0,5.8267148014440435,0.0,Seattle,Washington,98105,POINT (-122.3133175 47.670446),2020
Apartment,1.0,1.0,1000.0,0,5.8267148014440435,0.0,Chicago,Illinois,60605,POINT (-87.627216 41.8719796),2020
Apartment,2.0,2.0,1400.0,0,5.8267148014440435,0.0,Los Angeles,California,90017,POINT (-118.26475742 34.05002595),2020
House,3.0,2.5,2750.0,0,5.8267148014440435,0.0,Lynnwood,Washington,98036,POINT (-122.25192684 47.82133734),2019
Apartment,3.0,1.0,750.0,0,5.8267148014440435,0.0,New York,New York,11219,POINT (-74.0087609 40.6293795),2019
Apartment,2.0,2.0,2700.0,0,5.8267148014440435,0.0,Bellevue,Washington,98004-5002,POINT (-122.20684136 47.61903361),2020
Apartment,2.0,2.0,3950.0,0,5.8267148014440435,0.0,Seattle,Washington,98101,POINT (-122.3357064 47.6160391),2020
Apartment,1.0,1.0,3987.0,0,5.8267148014440435,0.0,New York,New York,10107,POINT (-73.98467306000001 40.76689764),2020
Apartment,1.0,1.0,3169.0,0,5.8267148014440435,0.0,New York,New York,10107,POINT (-73.9846878 40.76694765),2020
Apartment,2.0,2.0,1850.0,0,5.8267148014440435,0.0,Seattle,Washington,98121,POINT (-122.3436142 47.617063),2019
Apartment,1.0,1.0,70.0,0,5.8267148014440435,0.0,Seattle,Washington,98122,POINT (-122.320961 47.61881638),2019
Apartment,1.0,1.0,1400.0,0,5.8267148014440435,0.0,New York,New York,11101,POINT (-73.94854239999999 40.744679),2020
Apartment,2.0,2.0,2300.0,0,5.8267148014440435,0.0,New York,New York,10036,POINT (-73.98610549999999 40.7607614),2020
Apartment,1.0,1.0,1650.0,0,5.8267148014440435,0.0,New York,New York,10038,POINT (-74.00538520000001 40.7069308),2019
House,1.0,0.5,860.0,0,5.8267148014440435,0.0,Los Angeles,California,90007,POINT (-118.2954151 34.0207177),2020
Apartment,1.0,1.0,70.0,0,5.8267148014440435,0.0,New York,New York,10010,POINT (-73.9878851 40.74068804),2019
Apartment,2.0,1.0,900.0,0,5.8267148014440435,0.0,New York,New York,10031,POINT (-73.9534452 40.8178913),2020
Apartment,5.0,2.0,900.0,0,5.8267148014440435,0.0,New York,New York,10027-4840,POINT (-73.9531497 40.8104681),2019
Apartment,3.0,2.0,2200.0,0,5.8267148014440435,0.0,New York,New York,11101,POINT (-73.93864440999999 40.74840164),2019
Apartment,2.0,2.0,1470.0,0,5.8267148014440435,0.0,Weehawken,New Jersey,07086,POINT (-74.02004174 40.75957006),2019
Apartment,2.0,2.0,1100.0,0,5.8267148014440435,0.0,San Diego,California,92127,POINT (-117.095432 33.0061375),2019
Apartment,2.0,2.0,600.0,0,5.8267148014440435,0.0,Seattle,Washington,98109,POINT (-122.3431481 47.6230282),2019
Apartment,1.0,1.0,70.0,0,5.8267148014440435,0.0,New York,New York,10010,POINT (-73.98841385 40.74019133),2020
House,3.0,2.0,750.0,0,5.8267148014440435,0.0,Brea,California,92821,POINT (-117.90032041 33.91633254),2019
House,3.0,2.0,750.0,0,5.8267148014440435,0.0,Brea,California,92821,POINT (-117.89611472 33.9242463),2019
Apartment,1.0,1.0,2965.0,0,5.8267148014440435,0.0,New York,New York,10107,POINT (-73.98466553 40.76688851),2019
Apartment,1.0,1.0,3700.0,0,5.8267148014440435,0.0,New York,New York,10107,POINT (-73.98466195 40.76690727),2019
Apartment,1.0,1.0,850.0,0,5.8267148014440435,0.0,Irvine,California,92620,POINT (-117.76226489 33.69824195),2020
Apartment,1.0,1.0,3006.0,0,5.8267148014440435,0.0,New York,New York,10019,POINT (-73.98472101999999 40.76696224),2019
Apartment,1.0,1.0,4395.0,0,5.8267148014440435,0.0,New York,New York,10107,POINT (-73.98465736999999 40.76694976),2019
Apartment,2.0,2.0,2168.0,0,5.8267148014440435,0.0,Issaquah,Washington,98027,POINT (-122.0878313 47.5599896),2019
Apartment,1.0,0.5,1000.0,0,5.8267148014440435,0.0,Jersey City,New Jersey,07310,POINT (-74.032578 40.727155),2019
Apartment,1.0,1.0,1640.0,0,5.8267148014440435,0.0,Seattle,Washington,98105,POINT (-122.3176771 47.6591467),2020
Apartment,1.0,1.0,1000.0,0,5.8267148014440435,0.0,Shoreline,Washington,98133-6124,POINT (-122.3452024 47.7540998),2019
Apartment,1.0,1.0,115.0,0,5.8267148014440435,0.0,Jersey City,New Jersey,07310,POINT (-74.0368649 40.7221975),2019
Apartment,1.0,1.0,900.0,0,5.8267148014440435,0.0,New York,New York,11434,POINT (-73.775581 40.668704),2019
Apartment,1.0,1.0,3115.0,0,5.8267148014440435,0.0,New York,New York,10107,POINT (-73.9845899 40.76694638),2019
